rebalance_date,symbol,cap_bucket,sector,reason
2026-06-01,CYBERMEDIA,small,"Media, Entertainment & Publication",no_shares
2026-06-01,CYBERTECH,small,Information Technology,no_shares
2026-06-01,CYIENT,small,Information Technology,ranked
2026-06-01,CYIENTDLM,small,Capital Goods,ranked
2026-06-01,DABUR,mid,Fast Moving Consumer Goods,ranked
2026-06-01,DALBHARAT,mid,Construction Materials,no_shares
2026-06-01,DALMIASUG,small,Fast Moving Consumer Goods,no_shares
2026-06-01,DAMODARIND,small,Textiles,ranked
2026-06-01,DANGEE,small,Fast Moving Consumer Goods,no_shares
2026-06-01,DATAMATICS,small,Information Technology,no_shares
2026-06-01,DATAPATTNS,small,Capital Goods,no_shares
2026-06-01,DAVANGERE,small,Fast Moving Consumer Goods,ranked
2026-06-01,DBCORP,small,"Media, Entertainment & Publication",ranked
2026-06-01,DBL,small,Construction,no_shares
2026-06-01,DBOL,small,Fast Moving Consumer Goods,ranked
2026-06-01,DBREALTY,small,Realty,ranked
2026-06-01,DCAL,small,Healthcare,ranked
2026-06-01,DCI,small,Information Technology,no_shares
2026-06-01,DCM,small,Information Technology,no_shares
2026-06-01,DCMNVL,small,Textiles,ranked
2026-06-01,DCMSHRIRAM,small,Diversified,ranked
2026-06-01,DCMSRIND,small,Fast Moving Consumer Goods,ranked
2026-06-01,DCW,small,Chemicals,ranked
2026-06-01,DCXINDIA,small,Capital Goods,ranked
2026-06-01,DDEVPLSTIK,small,Chemicals,no_shares
2026-06-01,DECCANCE,small,Construction Materials,ranked
2026-06-01,DEEDEV,small,Capital Goods,ranked
2026-06-01,DEEPAKFERT,small,Chemicals,no_shares
2026-06-01,DEEPAKNTR,small,Chemicals,no_shares
2026-06-01,DEEPINDS,small,"Oil, Gas & Consumable Fuels",no_shares
2026-06-01,DELHIVERY,small,Services,ranked
2026-06-01,DELTACORP,small,Consumer Services,ranked
2026-06-01,DELTAMAGNT,small,Capital Goods,ranked
2026-06-01,DEN,small,"Media, Entertainment & Publication",ranked
2026-06-01,DENORA,small,Capital Goods,no_shares
2026-06-01,DEVIT,small,Information Technology,ranked
2026-06-01,DEVYANI,small,Consumer Services,no_shares
2026-06-01,DGCONTENT,small,"Media, Entertainment & Publication",no_shares
2026-06-01,DHAMPURSUG,small,Fast Moving Consumer Goods,no_shares
2026-06-01,DHANUKA,small,Chemicals,no_shares
2026-06-01,DHARAN,small,Realty,no_shares
2026-06-01,DHARMAJ,small,Chemicals,no_shares
2026-06-01,DHRUV,small,Services,no_shares
2026-06-01,DIAMINESQ,small,Chemicals,no_shares
2026-06-01,DIAMONDYD,small,Fast Moving Consumer Goods,ranked
2026-06-01,DICIND,small,Chemicals,no_shares
2026-06-01,DIFFNKG,small,Capital Goods,no_shares
2026-06-01,DIGIDRIVE,small,Consumer Services,ranked
2026-06-01,DIGISPICE,small,Information Technology,ranked
2026-06-01,DIGITIDE,small,Information Technology,ranked
2026-06-01,DIGJAMLMTD,small,Textiles,ranked
2026-06-01,DISHTV,small,"Media, Entertainment & Publication",ranked
2026-06-01,DIVGIITTS,small,Automobile and Auto Components,no_shares
2026-06-01,DIVISLAB,large,Healthcare,no_shares
2026-06-01,DIXON,mid,Consumer Durables,ranked
2026-06-01,DJML,small,Services,ranked
2026-06-01,DLF,large,Realty,ranked
2026-06-01,DLINKINDIA,small,Information Technology,ranked
2026-06-01,DMART,large,Consumer Services,ranked
2026-06-01,DMCC,small,Chemicals,ranked
2026-06-01,DNAMEDIA,small,"Media, Entertainment & Publication",no_shares
2026-06-01,DODLA,small,Fast Moving Consumer Goods,no_shares
2026-06-01,DOLLAR,small,Textiles,ranked
2026-06-01,DOLPHIN,small,"Oil, Gas & Consumable Fuels",no_shares
2026-06-01,DOMS,small,Fast Moving Consumer Goods,ranked
2026-06-01,DONEAR,small,Textiles,ranked
2026-06-01,DPABHUSHAN,small,Consumer Durables,no_shares
2026-06-01,DPWIRES,small,Capital Goods,ranked
2026-06-01,DRCSYSTEMS,small,Information Technology,no_shares
2026-06-01,DREAMFOLKS,small,Services,no_shares
2026-06-01,DREDGECORP,small,Services,no_shares
2026-06-01,DRREDDY,large,Healthcare,ranked
2026-06-01,DSKULKARNI,small,Realty,no_shares
2026-06-01,DSSL,small,Information Technology,ranked
2026-06-01,DTIL,small,Fast Moving Consumer Goods,ranked
2026-06-01,DUCON,small,Capital Goods,ranked
2026-06-01,DVL,small,Capital Goods,ranked
2026-06-01,DWARKESH,small,Fast Moving Consumer Goods,no_shares
2026-06-01,DYCL,small,Capital Goods,no_shares
2026-06-01,DYNAMATECH,small,Capital Goods,ranked
2026-06-01,DYNPRO,small,Chemicals,no_shares
2026-06-01,EASEMYTRIP,small,Consumer Services,ranked
2026-06-01,EASTSILK,small,Textiles,ranked
2026-06-01,EBGNG,small,Information Technology,no_shares
2026-06-01,ECLERX,small,Services,ranked
2026-06-01,ECOSMOBLTY,small,Services,no_shares
2026-06-01,EFCIL,small,Services,no_shares
2026-06-01,EICHERMOT,large,Automobile and Auto Components,ranked
2026-06-01,EIDPARRY,small,Fast Moving Consumer Goods,ranked
2026-06-01,EIFFL,small,Fast Moving Consumer Goods,no_shares
2026-06-01,EIHAHOTELS,small,Consumer Services,no_shares
2026-06-01,EIHOTEL,small,Consumer Services,no_shares
2026-06-01,EIMCOELECO,small,Capital Goods,no_shares
2026-06-01,EKC,small,Capital Goods,ranked
2026-06-01,ELDEHSG,small,Realty,ranked
2026-06-01,ELECON,small,Capital Goods,no_shares
2026-06-01,ELECTCAST,small,Capital Goods,ranked
2026-06-01,ELECTHERM,small,Capital Goods,ranked
2026-06-01,ELGIEQUIP,small,Capital Goods,ranked
2026-06-01,ELGIRUBCO,small,Capital Goods,no_shares
2026-06-01,ELIN,small,Consumer Durables,ranked
2026-06-01,EMAMILTD,small,Fast Moving Consumer Goods,ranked
2026-06-01,EMAMIPAP,small,Forest Materials,ranked
2026-06-01,EMAMIREAL,small,Realty,no_shares
2026-06-01,EMBDL,small,Realty,ranked
2026-06-01,EMCURE,small,Healthcare,ranked
2026-06-01,EMIL,small,Consumer Services,no_shares
2026-06-01,EMMBI,small,Capital Goods,no_shares
2026-06-01,EMUDHRA,small,Information Technology,ranked
2026-06-01,ENDURANCE,mid,Automobile and Auto Components,no_shares
2026-06-01,ENGINERSIN,small,Construction,ranked
2026-06-01,ENIL,small,"Media, Entertainment & Publication",no_shares
2026-06-01,ENRIN,large,Capital Goods,ranked
2026-06-01,ENTERO,small,Consumer Services,ranked
2026-06-01,EPACK,small,Consumer Durables,ranked
2026-06-01,EPIGRAL,small,Chemicals,no_shares
2026-06-01,EPL,small,Capital Goods,ranked
2026-06-01,EQUIPPP,small,Information Technology,ranked
2026-06-01,ERIS,small,Healthcare,ranked
2026-06-01,ESABINDIA,small,Capital Goods,ranked
2026-06-01,ESCORTS,mid,Capital Goods,ranked
2026-06-01,ESSARSHPNG,small,Services,no_shares
2026-06-01,ESSENTIA,small,Services,ranked
2026-06-01,ESTER,small,Capital Goods,ranked
2026-06-01,ETERNAL,large,Consumer Services,ranked
2026-06-01,ETHOSLTD,small,Consumer Durables,no_shares
2026-06-01,EUREKAFORB,small,Consumer Durables,no_shares
2026-06-01,EUROBOND,small,Capital Goods,no_shares
2026-06-01,EUROTEXIND,small,Textiles,no_shares
2026-06-01,EVEREADY,small,Fast Moving Consumer Goods,ranked
2026-06-01,EVERESTIND,small,Construction Materials,no_shares
2026-06-01,EXCELINDUS,small,Chemicals,ranked
2026-06-01,EXICOM,small,Capital Goods,ranked
2026-06-01,EXIDEIND,small,Automobile and Auto Components,ranked
2026-06-01,EXPLEOSOL,small,Information Technology,no_shares
2026-06-01,EXXARO,small,Consumer Durables,no_shares
2026-06-01,FACT,mid,Chemicals,no_shares
2026-06-01,FAIRCHEMOR,small,Chemicals,no_shares
2026-06-01,FAZE3Q,small,Textiles,ranked
2026-06-01,FCL,small,Chemicals,ranked
2026-06-01,FCSSOFT,small,Information Technology,no_shares
2026-06-01,FDC,small,Healthcare,ranked
2026-06-01,FIBERWEB,small,Textiles,no_shares
2026-06-01,FIEMIND,small,Automobile and Auto Components,no_shares
2026-06-01,FILATEX,small,Textiles,no_shares
2026-06-01,FILATFASH,small,Textiles,no_shares
2026-06-01,FINCABLES,small,Capital Goods,ranked
2026-06-01,FINEORG,small,Chemicals,no_shares
2026-06-01,FINPIPE,small,Capital Goods,no_shares
2026-06-01,FIRSTCRY,small,Consumer Services,ranked
2026-06-01,FISCHER,small,Healthcare,ranked
2026-06-01,FLAIR,small,Fast Moving Consumer Goods,no_shares
2026-06-01,FLEXITUFF,small,Textiles,no_shares
2026-06-01,FLFL,small,Consumer Services,ranked
2026-06-01,FLUOROCHEM,mid,Chemicals,no_shares
2026-06-01,FMGOETZE,small,Automobile and Auto Components,no_shares
2026-06-01,FMNL,small,Services,ranked
2026-06-01,FOCUS,small,Consumer Durables,no_shares
2026-06-01,FOODSIN,small,Fast Moving Consumer Goods,ranked
2026-06-01,FORCEMOT,small,Automobile and Auto Components,no_shares
2026-06-01,FORTIS,mid,Healthcare,no_shares
2026-06-01,FOSECOIND,small,Chemicals,no_shares
2026-06-01,FSL,small,Services,ranked
2026-06-01,GABRIEL,small,Automobile and Auto Components,no_shares
2026-06-01,GAEL,small,Fast Moving Consumer Goods,no_shares
2026-06-01,GAIL,large,"Oil, Gas & Consumable Fuels",no_shares
2026-06-01,GALAPREC,small,Capital Goods,ranked
2026-06-01,GALAXYSURF,small,Chemicals,no_shares
2026-06-01,GALLANTT,small,Capital Goods,ranked
2026-06-01,GANDHAR,small,"Oil, Gas & Consumable Fuels",ranked
2026-06-01,GANDHITUBE,small,Capital Goods,ranked
2026-06-01,GANECOS,small,Textiles,ranked
2026-06-01,GANESHBE,small,"Oil, Gas & Consumable Fuels",ranked
2026-06-01,GANESHHOU,small,Realty,no_shares
2026-06-01,GANGAFORGE,small,Capital Goods,no_shares
2026-06-01,GANGESSECU,small,Fast Moving Consumer Goods,ranked
2026-06-01,GARFIBRES,small,Textiles,no_shares
2026-06-01,GARUDA,small,Construction,no_shares
2026-06-01,GATEWAY,small,Services,ranked
2026-06-01,GAYAHWS,small,Services,no_shares
2026-06-01,GAYAPROJ,small,Construction,no_shares
2026-06-01,GEECEE,small,Realty,ranked
2026-06-01,GEEKAYWIRE,small,Capital Goods,no_shares
2026-06-01,GEMAROMA,small,Chemicals,ranked
2026-06-01,GENESYS,small,Information Technology,no_shares
2026-06-01,GENSOL,small,Capital Goods,ranked
2026-06-01,GENUSPAPER,small,Forest Materials,no_shares
2026-06-01,GESHIP,small,Services,no_shares
2026-06-01,GFSTEELS,small,Capital Goods,no_shares
2026-06-01,GHCL,small,Chemicals,ranked
2026-06-01,GHCLTEXTIL,small,Textiles,no_shares
2026-06-01,GILLANDERS,small,Fast Moving Consumer Goods,no_shares
2026-06-01,GILLETTE,small,Fast Moving Consumer Goods,no_shares
2026-06-01,GINNIFILA,small,Textiles,no_shares
2026-06-01,GLAND,small,Healthcare,no_shares
2026-06-01,GLAXO,mid,Healthcare,no_shares
2026-06-01,GLENMARK,mid,Healthcare,ranked
2026-06-01,GLOBAL,small,Consumer Services,no_shares
2026-06-01,GLOBALE,small,Textiles,ranked
2026-06-01,GLOBALVECT,small,Services,no_shares
2026-06-01,GLOBE,small,Textiles,no_shares
2026-06-01,GLOBECIVIL,small,Construction,no_shares
2026-06-01,GLOBUSSPR,small,Fast Moving Consumer Goods,ranked
2026-06-01,GLOSTERLTD,small,Forest Materials,no_shares
2026-06-01,GMBREW,small,Fast Moving Consumer Goods,no_shares
2026-06-01,GMDCLTD,small,Metals & Mining,ranked
2026-06-01,GMMPFAUDLR,small,Capital Goods,ranked
2026-06-01,GMRAIRPORT,mid,Services,no_shares
2026-06-01,GNA,small,Automobile and Auto Components,no_shares
2026-06-01,GNFC,small,Chemicals,no_shares
2026-06-01,GOACARBON,small,Metals & Mining,ranked
2026-06-01,GOCLCORP,small,Chemicals,no_shares
2026-06-01,GOCOLORS,small,Consumer Services,ranked
2026-06-01,GODAVARIB,small,Fast Moving Consumer Goods,no_shares
2026-06-01,GODFRYPHLP,mid,Fast Moving Consumer Goods,no_shares
2026-06-01,GODREJAGRO,small,Fast Moving Consumer Goods,ranked
2026-06-01,GODREJCP,large,Fast Moving Consumer Goods,no_shares
2026-06-01,GODREJIND,mid,Diversified,no_shares
2026-06-01,GODREJPROP,mid,Realty,ranked
2026-06-01,GOKEX,small,Textiles,ranked
2026-06-01,GOKUL,small,Fast Moving Consumer Goods,no_shares
2026-06-01,GOKULAGRO,small,Fast Moving Consumer Goods,ranked
2026-06-01,GOLDENTOBC,small,Realty,no_shares
2026-06-01,GOLDIAM,small,Consumer Durables,no_shares
2026-06-01,GOLDTECH,small,Information Technology,ranked
2026-06-01,GOODLUCK,small,Capital Goods,ranked
2026-06-01,GOPAL,small,Fast Moving Consumer Goods,ranked
2026-06-01,GOYALALUM,small,Services,no_shares
2026-06-01,GPPL,small,Services,no_shares
2026-06-01,GPTHEALTH,small,Healthcare,no_shares
2026-06-01,GPTINFRA,small,Construction,no_shares
2026-06-01,GRANULES,small,Healthcare,no_shares
2026-06-01,GRAPHITE,small,Capital Goods,ranked
2026-06-01,GRASIM,large,Construction Materials,ranked
2026-06-01,GRAVITA,small,Metals & Mining,no_shares
2026-06-01,GREAVESCOT,small,Capital Goods,ranked
2026-06-01,GREENLAM,small,Consumer Durables,ranked
2026-06-01,GREENPANEL,small,Consumer Durables,ranked
2026-06-01,GREENPLY,small,Consumer Durables,ranked
2026-06-01,GRINDWELL,small,Capital Goods,no_shares
2026-06-01,GRINFRA,small,Construction,ranked
2026-06-01,GRMOVER,small,Fast Moving Consumer Goods,no_shares
2026-06-01,GROBTEA,small,Fast Moving Consumer Goods,ranked
2026-06-01,GRPLTD,small,Capital Goods,no_shares
2026-06-01,GRSE,small,Capital Goods,ranked
2026-06-01,GRWRHITECH,small,Capital Goods,ranked
2026-06-01,GSFC,small,Chemicals,no_shares
2026-06-01,GSLSU,small,Consumer Durables,no_shares
2026-06-01,GSS,small,Information Technology,ranked
2026-06-01,GTECJAINX,small,Consumer Services,ranked
2026-06-01,GTL,small,Telecommunication,no_shares
2026-06-01,GTLINFRA,small,Telecommunication,ranked
2026-06-01,GTPL,small,"Media, Entertainment & Publication",ranked
2026-06-01,GUFICBIO,small,Healthcare,ranked
2026-06-01,GUJALKALI,small,Chemicals,ranked
2026-06-01,GUJAPOLLO,small,Capital Goods,ranked
2026-06-01,GUJENERGY,small,"Oil, Gas & Consumable Fuels",no_fetch
2026-06-01,GUJRAFFIA,small,Capital Goods,no_fetch
2026-06-01,GUJTHEM,small,Healthcare,no_shares
2026-06-01,GULFOILLUB,small,"Oil, Gas & Consumable Fuels",ranked
2026-06-01,GULFPETRO,small,"Oil, Gas & Consumable Fuels",ranked
2026-06-01,GULPOLY,small,Fast Moving Consumer Goods,ranked
2026-06-01,GVPTECH,small,Information Technology,no_shares
2026-06-01,GVT&D,mid,Capital Goods,no_shares
2026-06-01,HAL,large,Capital Goods,no_shares
2026-06-01,HALEOSLABS,small,Healthcare,no_fetch
2026-06-01,HAPPSTMNDS,small,Information Technology,ranked
2026-06-01,HAPPYFORGE,small,Capital Goods,ranked
2026-06-01,HARDWYN,small,Consumer Durables,ranked
2026-06-01,HARIOMPIPE,small,Capital Goods,ranked
2026-06-01,HARRMALAYA,small,Capital Goods,ranked
2026-06-01,HARSHA,small,Capital Goods,ranked
2026-06-01,HATHWAY,small,"Media, Entertainment & Publication",no_shares
2026-06-01,HATSUN,small,Fast Moving Consumer Goods,no_shares
2026-06-01,HAVELLS,mid,Consumer Durables,ranked
2026-06-01,HAVISHA,small,Consumer Services,no_shares
2026-06-01,HBLENGINE,small,Capital Goods,no_shares
2026-06-01,HCC,small,Construction,no_shares
2026-06-01,HCG,small,Healthcare,ranked
2026-06-01,HCL-INSYS,small,Information Technology,no_shares
2026-06-01,HCLTECH,large,Information Technology,no_shares
2026-06-01,HDIL,small,Realty,ranked
2026-06-01,HEADSUP,small,Textiles,no_shares
2026-06-01,HEALTHX,small,Healthcare,no_fetch
2026-06-01,HECPROJECT,small,Construction,no_shares
2026-06-01,HEG,small,Capital Goods,no_shares
2026-06-01,HEIDELBERG,small,Construction Materials,ranked
2026-06-01,HEMIPROP,small,Services,no_shares
2026-06-01,HERANBA,small,Chemicals,no_shares
2026-06-01,HERITGFOOD,small,Fast Moving Consumer Goods,ranked
2026-06-01,HEROMOTOCO,large,Automobile and Auto Components,ranked
2026-06-01,HESTERBIO,small,Healthcare,no_shares
2026-06-01,HEXT,mid,Information Technology,ranked
2026-06-01,HFCL,small,Telecommunication,ranked
2026-06-01,HGINFRA,small,Construction,ranked
2026-06-01,HGM,small,Information Technology,ranked
2026-06-01,HGS,small,Services,ranked
2026-06-01,HIKAL,small,Healthcare,ranked
2026-06-01,HILINFRA,small,Services,ranked
2026-06-01,HILTON,small,Capital Goods,no_shares
2026-06-01,HIMATSEIDE,small,Textiles,no_shares
2026-06-01,HINDALCO,large,Metals & Mining,ranked
2026-06-01,HINDCOMPOS,small,Automobile and Auto Components,no_shares
2026-06-01,HINDCON,small,Chemicals,ranked
2026-06-01,HINDCOPPER,small,Metals & Mining,ranked
2026-06-01,HINDOILEXP,small,"Oil, Gas & Consumable Fuels",no_shares
2026-06-01,HINDPETRO,mid,"Oil, Gas & Consumable Fuels",ranked
2026-06-01,HINDUNILVR,large,Fast Moving Consumer Goods,ranked
2026-06-01,HINDWAREAP,small,Consumer Durables,ranked
2026-06-01,HINDZINC,large,Metals & Mining,no_shares
2026-06-01,HIRECT,small,Capital Goods,no_shares
2026-06-01,HISARMETAL,small,Capital Goods,no_shares
2026-06-01,HITECH,small,Capital Goods,ranked
2026-06-01,HITECHCORP,small,Capital Goods,no_shares
2026-06-01,HITECHGEAR,small,Automobile and Auto Components,ranked
2026-06-01,HLEGLAS,small,Capital Goods,ranked
2026-06-01,HLVLTD,small,Consumer Services,no_shares
2026-06-01,HMAAGRO,small,Fast Moving Consumer Goods,ranked
2026-06-01,HMT,small,Capital Goods,no_shares
2026-06-01,HMVL,small,"Media, Entertainment & Publication",ranked
2026-06-01,HNDFDS,small,Fast Moving Consumer Goods,ranked
2026-06-01,HONASA,small,Fast Moving Consumer Goods,no_shares
2026-06-01,HONAUT,small,Capital Goods,no_shares
2026-06-01,HPAL,small,Chemicals,ranked
2026-06-01,HPIL,small,Chemicals,ranked
2026-06-01,HSCL,small,Chemicals,ranked
2026-06-01,HTMEDIA,small,"Media, Entertainment & Publication",ranked
2026-06-01,HUBTOWN,small,Realty,ranked
2026-06-01,HUHTAMAKI,small,Capital Goods,no_shares
2026-06-01,HYUNDAI,large,Automobile and Auto Components,no_shares
2026-06-01,IBULLSLTD,small,Services,ranked
2026-06-01,ICDSLTD,small,Services,no_shares
2026-06-01,ICEMAKE,small,Capital Goods,no_shares
2026-06-01,ICIL,small,Textiles,no_shares
2026-06-01,IDEA,mid,Telecommunication,ranked
2026-06-01,IDEAFORGE,small,Capital Goods,ranked
2026-06-01,IFBAGRO,small,Fast Moving Consumer Goods,ranked
2026-06-01,IFBIND,small,Consumer Durables,ranked
2026-06-01,IFGLEXPOR,small,Capital Goods,no_shares
2026-06-01,IGARASHI,small,Automobile and Auto Components,ranked
2026-06-01,IGCL,small,Chemicals,ranked
2026-06-01,IGIL,small,Services,no_shares
2026-06-01,IGPL,small,Chemicals,ranked
2026-06-01,IKIO,small,Consumer Durables,ranked
2026-06-01,IKS,small,Information Technology,ranked
2026-06-01,IL&FSENGG,small,Construction,ranked
2026-06-01,IMAGICAA,small,Consumer Services,ranked
2026-06-01,IMFA,small,Metals & Mining,ranked
2026-06-01,IMPAL,small,Automobile and Auto Components,no_shares
2026-06-01,IMPEXFERRO,small,Metals & Mining,no_shares
2026-06-01,INCREDIBLE,small,Capital Goods,no_shares
2026-06-01,INDGN,small,Healthcare,no_shares
2026-06-01,INDHOTEL,large,Consumer Services,no_shares
2026-06-01,INDIACEM,small,Construction Materials,no_shares
2026-06-01,INDIAGLYCO,small,Fast Moving Consumer Goods,ranked
2026-06-01,INDIAMART,small,Consumer Services,ranked
2026-06-01,INDIANCARD,small,Textiles,ranked
2026-06-01,INDIANHUME,small,Construction,ranked
2026-06-01,INDIGO,large,Services,ranked
2026-06-01,INDIGOPNTS,small,Consumer Durables,no_shares
2026-06-01,INDIQUBE,small,Services,ranked
2026-06-01,INDOAMIN,small,Chemicals,ranked
2026-06-01,INDOBORAX,small,Chemicals,ranked
2026-06-01,INDOCO,small,Healthcare,ranked
2026-06-01,INDOFARM,small,Capital Goods,no_shares
2026-06-01,INDORAMA,small,Textiles,no_shares
2026-06-01,INDOTECH,small,Capital Goods,ranked
2026-06-01,INDOUS,small,Fast Moving Consumer Goods,no_shares
2026-06-01,INDRAMEDCO,small,Healthcare,ranked
2026-06-01,INDSWFTLAB,small,Healthcare,ranked
2026-06-01,INDTERRAIN,small,Textiles,ranked
2026-06-01,INDUSTOWER,mid,Telecommunication,ranked
2026-06-01,INFOBEAN,small,Information Technology,no_shares
2026-06-01,INFOMEDIA,small,"Media, Entertainment & Publication",ranked
2026-06-01,INFY,large,Information Technology,ranked
2026-06-01,INGERRAND,small,Capital Goods,ranked
2026-06-01,INNOVACAP,small,Healthcare,ranked
2026-06-01,INNOVANA,small,Information Technology,no_shares
2026-06-01,INOXGREEN,small,Services,no_shares
2026-06-01,INOXINDIA,small,Capital Goods,no_shares
2026-06-01,INOXWIND,small,Capital Goods,ranked
2026-06-01,INSECTICID,small,Chemicals,no_shares
2026-06-01,INSPIRISYS,small,Information Technology,ranked
2026-06-01,INTELLECT,small,Information Technology,ranked
2026-06-01,INTENTECH,small,Information Technology,ranked
2026-06-01,INTERARCH,small,Construction,no_shares
2026-06-01,INTLCONV,small,Capital Goods,no_shares
2026-06-01,IOC,large,"Oil, Gas & Consumable Fuels",no_shares
2026-06-01,IOLCP,small,Healthcare,ranked
2026-06-01,IPCALAB,mid,Healthcare,ranked
2026-06-01,IPL,small,Chemicals,ranked
2026-06-01,IRB,small,Construction,no_shares
2026-06-01,IRCON,small,Construction,no_shares
2026-06-01,IRCTC,mid,Consumer Services,no_shares
2026-06-01,IRIS,small,Information Technology,no_shares
2026-06-01,IRISDOREME,small,Textiles,no_shares
2026-06-01,IRMENERGY,small,"Oil, Gas & Consumable Fuels",no_shares
2026-06-01,ISFT,small,Consumer Services,ranked
2026-06-01,ISGEC,small,Construction,ranked
2026-06-01,ISHANCH,small,Chemicals,ranked
2026-06-01,ITC,large,Fast Moving Consumer Goods,ranked
2026-06-01,ITCHOTELS,mid,Consumer Services,ranked
2026-06-01,ITDC,small,Consumer Services,no_shares
2026-06-01,ITI,small,Telecommunication,ranked
2026-06-01,IVP,small,Chemicals,ranked
2026-06-01,IXIGO,small,Consumer Services,ranked
2026-06-01,IZMO,small,Information Technology,no_shares
2026-06-01,JAGRAN,small,"Media, Entertainment & Publication",ranked
2026-06-01,JAGSNPHARM,small,Healthcare,ranked
2026-06-01,JAIBALAJI,small,Metals & Mining,no_shares
2026-06-01,JAICORPLTD,small,Capital Goods,ranked
2026-06-01,JAIPURKURT,small,Textiles,no_shares
2026-06-01,JAMNAAUTO,small,Automobile and Auto Components,ranked
2026-06-01,JASH,small,Capital Goods,ranked
2026-06-01,JAYAGROGN,small,Chemicals,no_shares
2026-06-01,JAYBARMARU,small,Automobile and Auto Components,no_shares
2026-06-01,JAYNECOIND,small,Capital Goods,ranked
2026-06-01,JAYSREETEA,small,Fast Moving Consumer Goods,no_shares
2026-06-01,JBMA,small,Automobile and Auto Components,ranked
2026-06-01,JETFREIGHT,small,Services,ranked
2026-06-01,JGCHEM,small,Chemicals,no_shares
2026-06-01,JHS,small,Fast Moving Consumer Goods,no_shares
2026-06-01,JINDALPOLY,small,Capital Goods,ranked
2026-06-01,JINDALSAW,small,Capital Goods,ranked
2026-06-01,JINDALSTEL,mid,Metals & Mining,no_shares
2026-06-01,JINDRILL,small,"Oil, Gas & Consumable Fuels",ranked
2026-06-01,JINDWORLD,small,Textiles,ranked
2026-06-01,JISLJALEQS,small,Capital Goods,ranked
2026-06-01,JKCEMENT,mid,Construction Materials,no_shares
2026-06-01,JKIL,small,Construction,ranked
2026-06-01,JKLAKSHMI,small,Construction Materials,ranked
2026-06-01,JKPAPER,small,Forest Materials,no_shares
2026-06-01,JKTYRE,small,Automobile and Auto Components,ranked
2026-06-01,JMA,small,Automobile and Auto Components,no_shares
2026-06-01,JNKINDIA,small,Capital Goods,no_shares
2026-06-01,JOCIL,small,Chemicals,ranked
2026-06-01,JSL,mid,Metals & Mining,ranked
2026-06-01,JSLL,small,Consumer Services,ranked
2026-06-01,JSWCEMENT,small,Construction Materials,ranked
2026-06-01,JSWDULUX,small,Consumer Durables,no_fetch
2026-06-01,JSWINFRA,mid,Services,no_shares
2026-06-01,JSWSTEEL,large,Metals & Mining,ranked
2026-06-01,JTEKTINDIA,small,Automobile and Auto Components,ranked
2026-06-01,JTLIND,small,Capital Goods,no_shares
2026-06-01,JUBLCPL,small,Chemicals,no_shares
2026-06-01,JUBLFOOD,mid,Consumer Services,no_shares
2026-06-01,JUBLINGREA,small,Chemicals,ranked
2026-06-01,JUBLPHARMA,small,Healthcare,ranked
2026-06-01,JUNIPER,small,Consumer Services,no_shares
2026-06-01,JUSTDIAL,small,Consumer Services,ranked
2026-06-01,JWL,small,Capital Goods,no_shares
2026-06-01,JYOTHYLAB,small,Fast Moving Consumer Goods,no_shares
2026-06-01,JYOTICNC,small,Capital Goods,ranked
2026-06-01,JYOTISTRUC,small,Capital Goods,no_shares
2026-06-01,KABRAEXTRU,small,Capital Goods,ranked
2026-06-01,KAJARIACER,small,Consumer Durables,no_shares
2026-06-01,KAKATCEM,small,Construction Materials,ranked
2026-06-01,KALAMANDIR,small,Consumer Services,ranked
2026-06-01,KALPATARU,small,Realty,no_shares
2026-06-01,KALYANI,small,Capital Goods,no_fetch
2026-06-01,KALYANIFRG,small,Capital Goods,no_shares
2026-06-01,KALYANKJIL,mid,Consumer Durables,ranked
2026-06-01,KAMATHOTEL,small,Consumer Services,no_shares
2026-06-01,KAMDHENU,small,Capital Goods,ranked
2026-06-01,KAMOPAINTS,small,Consumer Durables,ranked
2026-06-01,KANANIIND,small,Consumer Durables,ranked
2026-06-01,KANORICHEM,small,Capital Goods,no_shares
2026-06-01,KANPRPLA,small,Capital Goods,ranked
2026-06-01,KANSAINER,small,Consumer Durables,ranked
2026-06-01,KAPSTON,small,Services,ranked
2026-06-01,KAUSHALYA,small,Consumer Services,ranked
2026-06-01,KAVDEFENCE,small,Capital Goods,ranked
2026-06-01,KAYA,small,Consumer Services,no_shares
2026-06-01,KAYNES,mid,Capital Goods,ranked
2026-06-01,KCP,small,Construction Materials,ranked
2026-06-01,KCPSUGIND,small,Fast Moving Consumer Goods,ranked
2026-06-01,KDDL,small,Consumer Durables,no_shares
2026-06-01,KEC,small,Construction,no_shares
2026-06-01,KEEPLEARN,small,Consumer Services,no_shares
2026-06-01,KEI,mid,Capital Goods,no_shares
2026-06-01,KELLTONTEC,small,Information Technology,no_shares
2026-06-01,KERNEX,small,Services,ranked
2026-06-01,KESORAMIND,small,Construction Materials,no_shares
2026-06-01,KHADIM,small,Consumer Durables,ranked
2026-06-01,KHAICHEM,small,Chemicals,ranked
2026-06-01,KHAITANLTD,small,Consumer Durables,no_shares
2026-06-01,KILITCH,small,Healthcare,no_shares
2026-06-01,KIMS,small,Healthcare,no_shares
2026-06-01,KINGFA,small,Capital Goods,ranked
2026-06-01,KIOCL,small,Metals & Mining,no_shares
2026-06-01,KIRIINDUS,small,Chemicals,ranked
